,Timestamp,Have you been in a plane?,Have you ever been skydiving,"When you first saw the dress, what was the color?",What's a popular food you don't like?,"When you look at a blue sky, do you see those swirly floaters in your vision? ",Have you ever had a car run out of gas while you were driving it? ,Name the first five animals you can think of,What's the weather like where you are right now?,Which of these can you do reasonably well?,What word can you never seem to spell on the first try? ,Do you eat condiments directly out of the fridge as a snack?,"When you adjust a thermostat that was set by someone else, it's usually because you want the room to be...","What color is the shirt/dress/upper-body-clothing you're wearing right now, if any? ",Do you get colds often? ,Pick a number from 1 to 100,"On a scale of 1 to 10, how good at spelling are you?",Do you know your Myers-Briggs type? ,Do you know your astrological sign? ,How many older siblings do you have? ,How many younger siblings do you have? ,How many twin/triplet/etc. siblings do you have? ,Do you feel sleepy a lot? ,Name a movie star,Do you spend a lot of time in the sun? ,Does broccoli taste bitter to you? ,Do you regularly stay awake much later than you meant to? ,Fill this text box with gibberish by mashing random keyboard keys,"On a scale of 1 to 5, where 1 is terrible and 3 is average, how good a driver do you think you are? ",Do you have any food allergies? ,Have you heard thunder or seen lightning in the past year?,Which do you prefer? ,Pick another number from 1 to 100,"When you think about stuff on the internet, where do you picture it being physically located? Even if you know it's not really how things work, is there a place you imagine websites and social media posts sitting before you look at them? If so, where is it?",Can you roll your tongue?,Can you pick things up with your toes? ,How old are you?,What color are the walls around you right now? ,What kind of cell phone do you have? ,What is the last thing you ate?,Which of these words do you know the meaning of?,"Please type ""cat"" here",Do you usually remember your dreams? ,Do you have strong opinions about text editors?,How do you feel about emoji?,Does it ever snow where you live? ,Do you strongly dislike the taste or texture of any of these things? ,Which of these do you regularly drink,Type five random words,Are you nervous about flying? ,"On a scale of 1 to 5, which number is your favorite? ",Which of these would you consider a sandwich?,Which of these describes you?,Would you say you have a good sense of direction? ,"Have you ever thrown out all your different pairs of socks/underwear, bought a bunch of replacements that were all one kind, and then told all your friends how great it was and how they should do it too? "
231,1/24/2019 12:01:32,Yes,"No, but maybe someday.",I don't remember,bananas,"Yes, constantly",Yes,"ant eater, bird, llama, emu, ostrich",Rainy,"Roller skate, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Skateboard, Ski, Cut vegetables with a knife, Swim, Change the oil on a car, Juggle",calander,No,Cooler,blue/gray,No,56.0,8.0,No,Yes,2,0,0,Yes,Brad Pitt,Yes,No,No,asdfl;kdgjsal;gioasl;kdgjankl;segnahiweio;sd,5.0,No,Yes,Vanilla,67.0,In a server room underground,Yes,Yes,34,grey/blue,iPhone,nutella,"Slickle, Rife, Soliloquy, Amiable, Salient, Hubris",cat,Yes,Yes,Negative 😠,Yes,,"Caffeinated Soda, Coffee, Milk, Tea, Maple Syrup, Water",last type comma sterile verse,No,5.0,Sub/Hoagie,Cat-Person,Yes,No
362,6/11/2019 18:39:06,Yes,No,Blue and Black,Hot chocolate,No,No,Dog cat lion bear elephant ,Sunny,"Dunk a basketball, Solve a Rubik's cube, Swim",Acknowledge,No,Cooler,Blue,Yes,47.0,7.0,Yes,Yes,0,1,0,Yes,Smith,No,Yes,No,Rcuvurxtvuctrvurcgivgpigvutvutcrvu,2.0,Yes,Yes,Chocolate,33.0,No,Yes,Yes,14,White ,iPhone,Frozen yogurt,"Rife, Soliloquy, Amiable, Salient, Hubris, Fleek",“cat” here,No,No,Neutral 😐,No,Tomatoes,"Noncaffeinated Soda, Fruit Juice, Milk, Water",Type five random words idiot,No,4.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",Dog-Person,Yes,No
60,7/7/2018 20:14:52,Yes,"No, but maybe someday.",Blue and Black,Raisins,"Yes, occasionally",No,Dog Frog Possum Flamingo Hippo,"Warm, cloudy","Roller skate, Dive headfirst off a diving board, Ice skate, Walk on stilts, Ski, Cut vegetables with a knife, Swim, Unicycle, Change the oil on a car, Juggle",Wedneday,No,Cooler,Dark blue,No,88.0,7.0,Yes,Yes,1,1,0,Yes,Thomas Middleditch,Yes,No,Yes,jufnckakwlfuelsppalliuufccccamakd,4.0,Yes,Yes,Vanilla,75.0,BIG computers,No,No,20,Grey,iPhone,Pasta,"Rife, Soliloquy, Tribution, Amiable, Salient, Lithe",cat,Yes,No,Positive 😊,Yes,"White wine, Red wine","Coffee, Fruit Juice, Water",Expect Frog Death Honesty The,No,4.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",Dog-Person,Yes,No
590,5/3/2020 14:37:14,Yes,"No, but maybe someday.",White and Gold,Garlic.,"Yes, occasionally",No,Cat dog man bird horse,Sunny!,"Cut vegetables with a knife, Swim",A lot of them,No,Cooler,Grey,No,15.0,7.0,No,Yes,1 1/2,No,1,Yes,Leonardo Decaprio,No,No,Yes,Hsbjhsnkjamoajm,1.0,No,Yes,Vanilla,45.0,I don’t picture it anywhere cause’ that’s not how it works op,Yes,Yes,16,Green,iPhone,Cereal,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris",cat,Yes,No,Neutral 😐,Yes,,"Caffeinated Soda, Coffee, Milk, Tea, Water",IV Xtralarge Cat Dog Man,No,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,No,"No, but I'm totally doing that now"
377,7/6/2019 13:11:52,Yes,No,Blue and Black,sausage gravy,I'm not sure what things you mean,No,cat dog penguin bird turtle,sunny and HOT,"Roller skate, Cut vegetables with a knife, Juggle",recommend,No,Cooler,gray,No,50.0,9.0,Yes,Yes,0,1,0,Yes,Chris Evans,No,No,Yes,"iudlskjdf,fdsjtoier;lksd,sdfngjkrhewopwkalsndjkfx,cnmxzlzieorasljkdiowejrlkfsad,msjefdkerjefwwieruirhjsjgnjkdfnxcmvnbjkheirjwioesklffgnruriuirguereheirejowiwaorlwqkemnarjvodicxoi oiokdd,mejnrhrweirhkfansdjhfdvosgtlrkjwieiwejihfjfxjjhaiwheowoepqeeowpioqpejlsdkgerowoqp;lre;mknmdsnnq,q,.em,eq.,opxzocopxocooiudydctddrwwrwfqfwgwgvsdccdmcmndd,v ffnkdrkl;ewq",3.0,No,Yes,Vanilla,6.0,the sky?,Yes,Yes,27,white,iPhone,cinnamon applesauce,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris",cat,No,No,Neutral 😐,Yes,,"Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Tea, Water",clouds drunk volleyball orange leaf,A little,3.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich",Dog-Person,Yes,No
376,7/2/2019 19:16:22,Yes,No,A color combination not listed here,Chicken Fettucini Alfredo,"Yes, occasionally",No,cat dog giraffe potatobeetle squid,Sunny,"Cut vegetables with a knife, Swim",independance,No,Cooler,black,No,5.0,5.0,No,Yes,0,1,0,No,brad pitt,No,No,No,io ahetiuhpf9029ui4usjcdnakjjeowh3ur8h2bjcinwejrliac,4.0,No,Yes,Chocolate,3.1415926539999997,In a room full of computers deep underground,No,Yes,17,olive green,Android,grapes,"Rife, Soliloquy, Amiable, Salient, Regolith, Lithe, Hubris, Fleek",cat,Yes,No,Neutral 😐,Yes,,"Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Tea, Water",bacon beetle cake squid lock,A little,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,No
219,12/27/2018 17:37:38,Yes,"No, but maybe someday.",A color combination not listed here,Birthday cake,"Yes, constantly",No,Ostrich kitty pelican puffin penguin,Chilly,"Drive a stick shift, Cut vegetables with a knife, Change the oil on a car, Juggle","I know there are some, but I can't think of them.",No,Warmer,Light Blue,No,4.0,7.0,Yes,Yes,3,0,0,Yes,Anthony Hopkins,No,No,No,Iwnwi8dy3bwiq9aj1noalwmsbdydu,4.0,No,Yes,Chocolate,44.0,Far away in a big data centre,Yes,Yes,30,Way off white,Android,A wrap,"Rife, Soliloquy, Amiable, Salient, Regolith, Hubris, Fleek","""cat"" here",Yes,No,Positive 😊,Yes,,"Fruit Juice, Tea, Water",Big enchilada purview cancel terrorize,A little,4.0,"Sub/Hoagie, Hamburger, Open faced sandwich",Cat-Person,Yes,"No, but I'm totally doing that now"
62,7/9/2018 2:35:08,Yes,"No, but maybe someday.",White and Gold,Fish,"Yes, occasionally",No,"elephant, giraffe, dog, cat, aardvark",Hot,"Dive headfirst off a diving board, Cut vegetables with a knife, Swim",licsense,No,Warmer,Dark Grey,No,49.0,8.0,No,Yes,0,0,0,Yes,Scarlet Johansen,Yes,No,Yes,"zesxrdtcfhjvlkjhgkfgasdjfnam,zdfbuiqw3herpiuqwbnserrfbnqsdkjfhqap oiwshedflkjuqa sheiupfj bnqadljksrhbgto iuqebrfdlkjvbqwaaeoiujpr thgipwuqjdrfhbglkjawdsfg",4.0,No,Yes,Chocolate,49.0,A dark room like a basement with a bunch of servers with flashy lights and whirling tape,Yes,Yes,20,white,iPhone,Pizza,"Rife, Soliloquy, Tribution, Regolith, Lithe, Revergent, Hubris, Fleek","""cat""",No,Yes,Positive 😊,No,"Beer, Cilantro, Tomatoes",Water,"butts, frying, water, lamp, canada",No,4.0,"Quesadilla, Sub/Hoagie, Hamburger",Dog-Person,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
443,9/25/2019 17:09:58,Yes,"No, but maybe someday.",A color combination not listed here,Ice cream,"Yes, constantly",Yes,Dog horse zebra snake vaquita,Sunny,"Cut vegetables with a knife, Swim, Change the oil on a car, Do a back handspring",Museum,No,Cooler,Red,Yes,67.0,7.0,No,No,0,2,2,Yes,The rock,Yes,No,Yes,XTjngxyfkdhfzngkdytjs,1.0,No,Yes,Chocolate,72.0,What?,Yes,Yes,13,Eggshell,iPhone,Apple,"Rife, Tribution, Salient, Fleek",Kat ,No,No,Neutral 😐,Yes,"Chocolate ice cream, Cilantro, Coffee, Yogurt",Water,Pizza taco monkeys French spoon,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",Half-Cat Half-Person,Yes,"No, but I'm totally doing that now"
410,8/16/2019 11:53:42,Yes,No,White and Gold,Liver and onions,"Yes, constantly",Yes,"Squirrel, Otter, Loon, Beaver, Lynx",warmish-cool but not humid or raining,"Drive a stick shift, Cut vegetables with a knife, Swim, Ride a horse, Change the oil on a car",teh,Yes,Cooler,Grey,No,7.0,9.0,No,Yes,0,2,2,Yes,Larence Olivier,No,No,Yes,,4.0,,Yes,Vanilla,72.0,"In an actual physical space or room that is hovering or floating between me and the person or company the website belongs to. This gets really weird with website like Wikipedia where it belongs to everyone editing it, meaning there are bits and pieces floating all over the place.",Yes,Yes,48,White,Other Smartphone,Sandwich,"Rife, Soliloquy, Stipple, Amiable, Salient, Regolith, Lithe, Hubris",chat,No,Yes,Neutral 😐,Yes,"Chocolate ice cream, Carbonation (fizz)","Coffee, Fruit Juice, Milk, Wine, Maple Syrup, Water","Squirrel, meat-sauce, rubric, effervescence, heavenly",A little,5.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,"No, but I'm totally doing that now"
239,2/4/2019 10:03:52,Yes,No,I don't remember,pop,No,No,cat fish eagle dragon stegosaurus,snow,Ski,inteligent,No,Warmer,blue,No,42.0,2.0,No,No,1,4,none,Yes,no,No,No,Yes,"afcx,nj",1.0,No,Yes,Chocolate,3.0,no,Yes,No,1E+15,white,iPhone,cereal,Regolith,cat,No,No,Negative 😠,Yes,"Beer, White wine, Carbonation (fizz), Red wine, Coffee","Milk, Maple Syrup, Water",Five random words,No,3.0,Sub/Hoagie,Cat-Person,No,No
77,7/16/2018 9:39:11,No,"No, but maybe someday.",Blue and Black,any kind of seafood,"Yes, occasionally",No,leopard lion cat horse giraffe,cloudy,"Swim, Change the oil on a car, Juggle",thighs,No,Cooler,blue,Yes,67.0,7.0,No,Yes,0,1,1,Yes,"Nicole Aniston, or maybe is Jennifer?",No,I never had it,Yes,sjfieokcvnjapoorigjhnsjkdprqwoiredhjsbnvfjaksolkughureipoajsdncasjkfdlgnvaeuosdpfrngvjfdaporeiuvghbsnfdajlsgjhquwpeuithwjfbnzlxkjdfhgbvsun gdif aoiwrn,1.0,No,Yes,Vanilla,96.0,,No,Yes,16,light yellow,Android,pasta with tomatoes and mozzarella,"Soliloquy, Regolith, Revergent",cat,No,Yes,Neutral 😐,Yes,,"Coffee, Milk, Water",potato skyscraper helmet molasses staple,Yes,4.0,Calzone,Part of a subterranean race of dog people,Yes,No
296,3/13/2019 11:48:30,Yes,No,A color combination not listed here,Fried chicken,"Yes, occasionally",No,Dog cat chicken pig horse,Cold,Swim,Balloon,Yes,Warmer,White,Yes,65.0,9.0,Yes,Yes,0,1,0,Yes,Danny DeVito,No,No,Yes,Fbjhttrfdhrefshfersdershhersfjftthkgftknjfnftkjhrjdghrmqeghrjwdjkgwfnwikunhjkhe hjktefnkkegkhj e,3.0,No,Yes,Vanilla,45.0,In the screen,Yes,Yes,16,Brown,iPhone,Ravioli,"Slickle, Soliloquy, Peristeronic, Amiable, Lithe, Hubris, Fleek","""cat"" here",No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Coffee, Tomatoes","Caffeinated Soda, Milk, Water",John jive four pig hat,Yes,3.0,Sub/Hoagie,Dog-Person,No,"No, but I'm totally doing that now"
94,8/5/2018 23:52:43,Yes,No,Blue and Black,Kebab,"Yes, occasionally",No,"cat, dog, penguin, person, cow",Partially cloudy,"Cut vegetables with a knife, Swim",sheriff,No,Cooler,Blue,Yes,42.0,9.0,Yes,Yes,2,0,0,Yes,Atticus Robb,No,No,Yes,hyvl c jh hgcgdrseljbn mcdrseaqwetryvh blbj vcyd57uvik j,2.0,No,Yes,Chocolate,3.1415926539999997,Buried underground,Yes,Yes,16,White,Android,Salmon,"Slickle, Fination, Stipple, Peristeronic, Trephony, Tribution, Photoropter, Unitory, Regolith, Revergent, Fleek, Cadine, Apricity","""cat"" here",No,No,Negative 😠,No,Coffee,"Noncaffeinated Soda, Milk, Tea, Water","troll, alchemist, barkeep, towel, Venice",A little,3.0,"Sub/Hoagie, Hamburger",Cat-Person,No,No
225,1/11/2019 5:54:28,Yes,"No, but maybe someday.",A color combination not listed here,Chocolate Ice Cream,"Yes, constantly",No,goat,Bad,"Solve a Rubik's cube, Cut vegetables with a knife, Swim",whatch,Yes,Cooler,White,No,88.0,6.0,No,Yes,2,1,0,Yes,Portman,No,No,Yes,dtyjn,3.0,No,Yes,Vanilla,88.0,no,Yes,Yes,22,Yellow,Android,Bread,,cat,Yes,Yes,Positive 😊,Yes,Chocolate ice cream,"Coffee, Fruit Juice, Beer, Water",eat brain smash pop tree,A little,4.0,"Sub/Hoagie, Hamburger",Part of a subterranean race of dog people,Yes,"No, but I'm totally doing that now"
468,10/28/2019 23:33:26,Yes,No,White and Gold,tomatoes,"Yes, constantly",No,"cat, dog, rabbit, guinea pig, leopard, pig","dark, but warm in the day","Roller skate, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Walk on stilts, Ski, Cut vegetables with a knife, Swim, Unicycle, Juggle",receive,No,Warmer,black,No,77.0,9.0,Yes,Yes,1,0,0,Yes,the kid from home alone,No,No,Yes,nklnkn,4.0,No,No,Vanilla,77.0,just on my computer,Yes,Yes,29,yellow,Android,subway,"Amiable, Salient, Hubris, Fleek",cat,Yes,No,Positive 😊,Yes,Tomatoes,"Beer, Wine, Water",stop this survey immediately please,Yes,4.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich",Half-Cat Half-Person,Yes,No
424,8/28/2019 13:58:59,Yes,"No, but maybe someday.",Blue and Black,,No,No,Dog car lion leopar fish,Sunny,"Dive headfirst off a diving board, Ski, Swim",Parallele,No,Warmer,Blue,Yes,42.0,7.0,No,Yes,0,1,,Yes,,No,Yes,Yes,Jejxjfuejfbiebwizbdjdo1bhahjfvrodkwosppaoqlpamqoapalspaoqpapaoissiiiejeosjziejdierji29aapozappaiepapsoaio29a028819ai*#*÷*-;#¥@&#£×;£#;£#*@*×,1.0,No,Yes,Chocolate,200.0,Datacenters,Yes,Yes,16,White,Android,,"Amiable, Regolith",Dog,No,Yes,Neutral 😐,Yes,,"Caffeinated Soda, Fruit Juice, Milk, Water",Apple computer congolexicomatisation thing word,No,1.0,"Taco, Hamburger, Calzone",Dog-Person,Yes,"No, but I'm totally doing that now"
493,11/22/2019 21:52:08,Yes,"No, but maybe someday.",White and Gold,Fondue,"Yes, occasionally",No,"Pig, Dog, Cow, Dolphin, Human",Clear,"Roller skate, Ski, Cut vegetables with a knife",separate,No,Cooler,Black,No,13.0,9.0,No,Yes,0,2,0,Yes,Johnny Depp,No,No,Yes,4/v[-t=0b\3-0war\20viqon4jtkfakdshuiqbhjqakjriof1hn`ks[\][e]h\sbpdnrtklwei28woiejkdv,3.0,No,Yes,Vanilla,69.0,Giant internet pits under the crust of the Earth,No,Yes,17,Yellow,Android,Pizza,"Soliloquy, Peristeronic, Amiable, Salient, Lithe, Hubris",cat,No,No,Neutral 😐,Yes,Cilantro,"Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Water","loquacious, five, random, words, serendipity",No,2.0,"Sub/Hoagie, Cheesesteak",Dog-Person,Yes,No
329,4/30/2019 18:03:15,Yes,"No, but maybe someday.",I don't remember,Bacon,"Yes, occasionally",No,Cat dog rabbit fish lizard ,Sun,Run in high heels,Peristronic,No,Cooler,Green,Yes,3.1415926539999997,5.0,No,No,0,1,0,Yes,I don’t know any,No,Yes,No,Hefwifufsjrgruehefsisowbjrveyeibece,1.0,Yes,Yes,Vanilla,66.6,Datacenter ,Yes,Yes,Nice try,White,iPhone,Potato chips ,"Peristeronic, Amiable, Regolith, Hubris",“cat”,No,No,Neutral 😐,Yes,Eggs,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Fruit Juice, Tea, Maple Syrup, Water",Yes it was just so ,A little,4.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",Cat-Person,No,"No, but I'm totally doing that now"
263,2/24/2019 23:10:38,Yes,"No, but maybe someday.",I don't remember,,"Yes, constantly",No,"cat, dog, mongoose, dodo, T. Rex",cloudy,"Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse",receive,Yes,Cooler,white with blue stripes,No,42.0,8.0,Yes,Yes,0,1,0,Yes,Emma Watson,Yes,No,Yes,fd'klsj';klxcv -y 8hu tkbj;lkf/sgntwh p ehbr+5131of lg;u;oep 'ti 1 f hn5ywt4 uy5g t4rgwqt 1@E@R*^Uy87b6i*&^yz8bT&^&^%,3.0,No,Yes,Vanilla,42.0,,Yes,Yes,20,beige,Non-smartphone,ice cream,"Soliloquy, Tribution, Amiable, Salient, Hubris","""cat""",No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Coffee","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Water","blob, ferocious, mango, pony, rock",No,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,Yes,No
278,3/7/2019 2:16:43,Yes,No,White and Gold,Stinky tofu,"Yes, constantly",,Cat dog fox chicken elephant,Cloudy,,,No,,Deep blue,No,12.0,8.0,No,Yes,1,0,0,Yes,,No,No,No,FuuqteudvjcdXcbknKplmbhffxfqeeryugxx,,No,Yes,Chocolate,96.0,The sun,Yes,Yes,15,White,Android,crummy meat stuffed with crummy ham and meat,,Insert rebellious message here,No,No,Positive 😊,No,,Water,Glue great far not up,A little,4.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger",Cat-Person,Yes,
70,7/11/2018 18:38:43,Yes,No,White and Gold,Potatoes,"Yes, occasionally",No,Penguin Bat Unicorn Elf Dog,Sunny and Clear,"Solve a Rubik's cube, Ski, Swim",Bizarre ,No,Cooler,Black,No,39.0,7.0,No,Yes,2,0,0,No,Leonardo DiCaprio,No,No,Yes,olhgkytrhfgyhjioug,2.0,No,Yes,Chocolate,69.0,Underground which squadrons of people deciding what meme to show me,No,Yes,17,Tan?,Android,Chips (am eating now),"Soliloquy, Hubris","""cat"" here",No,No,Negative 😠,Yes,"Beer, White wine, Red wine, Coffee","Caffeinated Soda, Milk, Tea, Water",Bologna Illuminati South Razer Health,No,3.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Calzone",Half-Cat Half-Person,Yes,"No, but I'm totally doing that now"
10,5/28/2018 19:49:17,Yes,No,Blue and Black,cream cheese,"Yes, occasionally",No,"Giraffe, Zebra, Dog, Elephant, horse",partly cloudy,"Roller skate, Run in high heels, Ice skate, Ski, Cut vegetables with a knife, Swim, Unicycle, Juggle",warmth,No,Cooler,blue,No,56.0,7.0,Yes,Yes,1,0,1 sister,Yes,George Cloony,Yes,No,Yes,kfld;ajieo;wanvo;faejgiroehagoa/lgvrajii;tlark.dvj'reoqut87q8934iotjgakbfat4[,4.0,No,Yes,Chocolate,72.0,Behind the screen,No,Yes,17,beige,iPhone,bacon wrapped scallop,"Soliloquy, Tribution, Amiable, Lithe, Hubris, Fleek",cat,Yes,No,Neutral 😐,Yes,"Beer, Yogurt","Noncaffeinated Soda, Tea, Maple Syrup, Water","Albuquerque, snorkel, quixotic, hand, and ",A little,4.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,No
280,3/7/2019 10:15:55,Yes,"No, but maybe someday.",Blue and Black,sushi,"Yes, occasionally",No,dog cat pig cow bird,cold,"Roller skate, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim",supercalifragilisticexpialidocious,No,Warmer,green,Yes,33.0,5.0,No,Yes,0,1,0,No,Hugh jackman,Yes,No,Yes,wrfbhkwjbg feroigb vwe,3.0,No,Yes,Vanilla,15.0,what the fuck,Yes,Yes,21,white,iPhone,mashed potatoes ,"Soliloquy, Amiable, Salient",cat,Yes,No,Neutral 😐,Yes,,Water,"frantic, kitten, would, New York, Bob Saget",A little,3.0,Sub/Hoagie,Dog-Person,No,"No, but I'm totally doing that now"
163,10/22/2018 22:17:39,Yes,"No, but maybe someday.",What dress?,Cheese,"Yes, constantly",No,"Myrrhkat, dog, cat, Tasmanian devil, Chase Koller",Cloudy,"Drive a stick shift, Solve a Rubik's cube, Dive headfirst off a diving board, Walk on stilts, Cut vegetables with a knife, Swim",Appropriate,No,Cooler,Pink,No,69.0,7.0,Yes,No,0,2,None,No,Johnny Depp,Yes,No,Yes,"FC vyu uvg yucguucyuycgcugcguyycgcyuccycyctgugcucGY7ztduudt,xtyd,ctycyxycftcxftctccfyffxycyccy gy g",1.0,No,Yes,Chocolate,69.0,Inside us,Yes,Yes,14,White,Android,Kabob,"Tribution, Amiable, Salient, Regolith, Lithe, Revergent, Cadine",Cat,No,No,Negative 😠,Yes,"Eggs, Beer, White wine, Red wine","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Water","Sex, intercourse, meerkat, miracle, 69",No,1.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone","Dog-Person, Cat-Person, Half-Cat Half-Person, Part of a subterranean race of dog people",Yes,"No, but I'm totally doing that now"
507,12/11/2019 21:29:45,Yes,"No, but maybe someday.",Blue and Black,Mac and cheese,I'm not sure what things you mean,No,Aardvark hippopotamus antelope dog cat,Cold,"Roller skate, Ice skate, Ski",Miscellaneous ,No,Cooler,Blue,No,11.0,10.0,No,Yes,3,1,None,No,Ryan reynolds,No,No,Yes,Gfchicfhkffgjrdgjfdhkfchkfchfkchkfchfkdykrdyjrd,3.0,No,Yes,Chocolate,43.0,Idk,What?,Yes,13,Brown,I don't have a phone,Breadstick,"Amiable, Lithe, Hubris, Apricity",Cat,No,No,Neutral 😐,Yes,,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Fruit Juice, Water",You need to stop copyingxkcd (I’m kidding thanks for recreating it),No,3.0,"Quesadilla, Hamburger, Open faced sandwich","Dog-Person, Cat-Person, Half-Cat Half-Person",Yes,No
485,11/14/2019 22:15:24,Yes,No,A color combination not listed here,Soda,"Yes, occasionally",No,Rat horse octopus trex cat,Dark,"Solve a Rubik's cube, Ice skate, Swim",Antidisestablishmentarianism ,No,,Purple ,Yes,43.0,8.0,No,Yes,0,None,0,No,,No,No,Yes,"hdhehdbdusjebdhhdhshhzy!/&281&:$),):!.7.!🤓☺️🤩🤩😇🤓😇🤪😌🤓🤣",,No,Yes,Chocolate,7.0,,What?,Yes,Anonymous ,Brown,iPhone,Candy ,"Peristeronic, Lithe",“Cat” here,No,No,Positive 😊,Yes,"Beer, White wine, Carbonation (fizz), Red wine, Cilantro, Coffee, Tomatoes, Yogurt",Water,Password correct horse battery staple ,No,3.0,,Cat-Person,No,"I did the throwing out thing, but didn't talk to everyone about it"
349,5/27/2019 13:56:56,Yes,"No, but maybe someday.",Blue and Black,Enchiladas,"Yes, occasionally",No,"Penguin, giraffe, cat, turtle, porcupine",Cloudy,"Roller skate, Ski, Swim",through,No,Cooler,Blue,No,57.0,9.0,No,Yes,1,1,0,No,Di Caprio,No,No,Yes,asdf,4.0,No,No,Chocolate,88.0,Satellite,Yes,Yes,22,White,iPhone,Chorizo,"Soliloquy, Amiable, Lithe, Hubris, Fleek",cat,No,No,Neutral 😐,Yes,Tomatoes,Water,"Random, homage, Jupiter, crash, cat",A little,3.0,"Sub/Hoagie, Cheesesteak, Calzone",Dog-Person,No,Yes
375,6/30/2019 3:05:14,Yes,"No, but maybe someday.",I don't remember,Watermelon ,"Yes, constantly",No,"Zebra, beaver platypus, horse, lion",Night,"Solve a Rubik's cube, Cut vegetables with a knife",Independent ,No,Warmer,Naked,No,41.0,7.0,No,Yes,0,2,0,Yes,Robin Williams ,No,No,Yes,Iebeoxhedbesb,3.0,No,Yes,Vanilla,83.0,"The internet has its own space, and different websites are located in different areas relative to each other. Usually correlates to the location of the websites position on my toolbar. ",Yes,Yes,19,White,Android,A cookie,"Amiable, Hubris",cat,Yes,No,Positive 😊,Yes,Red wine,"Caffeinated Soda, Milk, Water",Purple ostrich omega beetle calimari,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,No,No
281,3/7/2019 10:29:47,Yes,No,I don't remember,Chocolate ,"Yes, constantly",No,Dog cat fish lion rhino,,"Drive a stick shift, Skateboard, Cut vegetables with a knife",Believe,No,Warmer,Black,No,18.0,8.0,No,No,0,1,0,Yes,Leo,No,No,Yes,Jrjdhsjaksjfiwosj,4.0,Yes,Yes,Vanilla,18.0,Cloud,No,No,22,White,iPhone,Eggs,"Soliloquy, Amiable, Salient, Hubris, Fleek",Cat,No,No,Positive 😊,Yes,"Carbonation (fizz), Tomatoes","Coffee, Beer, Water",Pasta Ravioli dog cat mom,No,5.0,"Sub/Hoagie, Cheesesteak",Dog-Person,No,Yes
397,7/30/2019 5:38:56,Yes,No,White and Gold,falafel,No,No,"Elephant, tiger, leopard, human, flamingo",cloudy,"Roller skate, Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse",diarrhea,No,Warmer,blue/white,No,94.0,9.0,No,Yes,2,0,0,Yes,johnny depp,No,No,Yes,"  u,k ,kj, sdxerxzdfgbhmhgghnfgxdd tmn5jk j er",1.0,Yes,Yes,Chocolate,93.0,As electricity running through a wire,Yes,No,x,white,iPhone,burger,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris",I refuse,Yes,No,Neutral 😐,Yes,"Eggs, Coffee, Tomatoes, Yogurt",Water,banana sad rainbow green apple,No,2.0,"Taco, Cheesesteak, Hamburger, Calzone",Cat-Person,Yes,No
